batches_per_epoch,epoch,full_train_acc,full_train_loss,fwd_time_in_epoch,learning_rate,len_train_ds,len_val_ds,paramnorm_transformer.decoder.blocks.0.ffn.ffn.0.weight,paramnorm_transformer.decoder.blocks.0.ffn.ffn.2.weight,paramnorm_transformer.decoder.blocks.0.ffn_norm.bias,paramnorm_transformer.decoder.blocks.0.ffn_norm.weight,paramnorm_transformer.decoder.blocks.0.self_attn.Wo.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn_norm.bias,paramnorm_transformer.decoder.blocks.0.self_attn_norm.weight,paramnorm_transformer.decoder.blocks.1.ffn.ffn.0.weight,paramnorm_transformer.decoder.blocks.1.ffn.ffn.2.weight,paramnorm_transformer.decoder.blocks.1.ffn_norm.bias,paramnorm_transformer.decoder.blocks.1.ffn_norm.weight,paramnorm_transformer.decoder.blocks.1.self_attn.Wo.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn_norm.bias,paramnorm_transformer.decoder.blocks.1.self_attn_norm.weight,paramnorm_transformer.embedding.weight,paramnorm_transformer.linear.weight,step,time_per_epoch,train_accuracy,train_loss,train_perplexity,val_accuracy,val_loss,val_perplexity
,3524,100.0,0.005250624381005764,,,,,0.008564846590161324,0.007063603959977627,0.006128053646534681,0.05598856881260872,0.013730624690651894,0.03319132700562477,0.0724530965089798,0.03160528466105461,0.03727938234806061,0.07179532200098038,0.03132222965359688,0.03651135787367821,0.06913505494594574,0.029064664617180824,0.036033011972904205,0.06842852383852005,0.030230334028601646,0.006263963878154755,0.032911960035562515,0.02450333908200264,0.030482444912195206,0.12925373017787933,0.4427872598171234,0.02007482945919037,0.07811642438173294,0.09193159639835358,0.021825170144438744,0.08308321982622147,0.09139350056648254,0.02167268842458725,0.07929380983114243,0.08759021013975143,0.02116897888481617,0.08067814260721207,0.09318394213914871,0.02051188424229622,0.01046149805188179,0.04058569669723511,0.04178021848201752,0.19537480175495148,3525,,,,,0.6088442802429199,4.328179836273193,75.80618286132812
,3594,100.0,0.003673805855214596,,,,,0.008216858841478825,0.0066686104983091354,0.00585807953029871,0.052555445581674576,0.012792902067303658,0.03107399120926857,0.06786634773015976,0.029681982472538948,0.03468542546033859,0.06695422530174255,0.02922986075282097,0.03407187759876251,0.0644751638174057,0.027332965284585953,0.03347554802894592,0.06352325528860092,0.02819543518126011,0.0058770375326275826,0.030733518302440643,0.023869337514042854,0.03022604063153267,0.13255824148654938,0.45015037059783936,0.019219817593693733,0.07401225715875626,0.0871126651763916,0.020655246451497078,0.07905467599630356,0.08690019696950912,0.02059817686676979,0.07527440041303635,0.08318168669939041,0.02007155865430832,0.07655198872089386,0.08843774348497391,0.019479159265756607,0.009640749543905258,0.03825695440173149,0.03899151831865311,0.20133520662784576,3595,,,,,0.6408886909484863,4.4278082847595215,83.74766540527344
,3666,100.0,0.002276980085298419,,,,,0.007937757298350334,0.006310401950031519,0.005598526448011398,0.049324873834848404,0.01197826024144888,0.0291910357773304,0.06397394835948944,0.027981406077742577,0.032529316842556,0.06300968676805496,0.027437198907136917,0.03196262940764427,0.06048121675848961,0.025763973593711853,0.031232252717018127,0.059284694492816925,0.026439119130373,0.005537111312150955,0.028639771044254303,0.02340960130095482,0.029924439266324043,0.13716228306293488,0.4601963758468628,0.018315935507416725,0.06983262300491333,0.08218256384134293,0.019535444676876068,0.07484377920627594,0.08221986889839172,0.019577525556087494,0.07107357680797577,0.07855550199747086,0.019030412659049034,0.07227719575166702,0.08350434899330139,0.018484054133296013,0.008792459964752197,0.0363924540579319,0.0363665372133255,0.20763137936592102,3667,,,,,0.6729331612586975,4.515102386474609,91.38692474365234
,3740,100.0,0.007204392459243536,,,,,0.00964793935418129,0.008282375521957874,0.006631286349147558,0.051443468779325485,0.016796384006738663,0.038462813943624496,0.08340625464916229,0.04012175276875496,0.04216551035642624,0.08145362138748169,0.03893731161952019,0.042829856276512146,0.07990758121013641,0.03735729679465294,0.041697368025779724,0.07651280611753464,0.03693351149559021,0.0071401456370949745,0.02767224796116352,0.025110876187682152,0.03203952684998512,0.1363513320684433,0.45397141575813293,0.020856497809290886,0.09070894867181778,0.10373072326183319,0.02210126258432865,0.09487433731555939,0.10092725604772568,0.022643212229013443,0.0911666676402092,0.09756715595722198,0.02213785983622074,0.09749836474657059,0.10763656347990036,0.021611390635371208,0.010711661539971828,0.03857264295220375,0.04031138867139816,0.21354955434799194,3741,,,,,0.6302072405815125,4.447227954864502,85.3899154663086
,3814,100.0,0.0069845085963606834,,,,,0.009479233995079994,0.007981891743838787,0.006396910175681114,0.048054568469524384,0.015624091029167175,0.03581957519054413,0.07773754000663757,0.03769279643893242,0.03903423249721527,0.07540185004472733,0.0364125594496727,0.03952899947762489,0.0737621858716011,0.03491654992103577,0.038593243807554245,0.07083458453416824,0.034652579575777054,0.006625774782150984,0.025684187188744545,0.024203624576330185,0.031282152980566025,0.13106730580329895,0.43825143575668335,0.019929787144064903,0.08649290353059769,0.09868699312210083,0.02078680694103241,0.09031583368778229,0.09583105146884918,0.021254470571875572,0.08675523102283478,0.09262402355670929,0.02077258937060833,0.09372395277023315,0.10315157473087311,0.020330192521214485,0.010144504718482494,0.03614145517349243,0.03817206248641014,0.2068277895450592,3815,,,,,0.6836146116256714,4.356961727142334,78.01972961425781
,3890,100.0,0.005958225578069687,,,,,0.009408441372215748,0.007658025715500116,0.006040178705006838,0.0447608083486557,0.014459088444709778,0.033436618745326996,0.07261108607053757,0.03522273898124695,0.03633272275328636,0.07020655274391174,0.03381602093577385,0.03647436201572418,0.0680374875664711,0.03244709596037865,0.03575430437922478,0.06565552204847336,0.032098669558763504,0.0061471969820559025,0.02380390837788582,0.023532623425126076,0.03063768707215786,0.13120771944522858,0.43752172589302063,0.018825924023985863,0.08155172318220139,0.09304315596818924,0.019489627331495285,0.08515865355730057,0.09031177312135696,0.019897161051630974,0.08189382404088974,0.08742018789052963,0.01943473145365715,0.08884728699922562,0.09780483692884445,0.019070874899625778,0.009240813553333282,0.033886391669511795,0.035664528608322144,0.20956581830978394,3891,,,,,0.6195257306098938,4.395005226135254,81.04505920410156
,3968,100.0,0.0038477955386042595,,,,,0.009245003573596478,0.007279579062014818,0.005725435446947813,0.041750866919755936,0.013494539074599743,0.03149563819169998,0.0686306282877922,0.03317949175834656,0.03426973149180412,0.06644916534423828,0.03170695900917053,0.034252434968948364,0.06382592767477036,0.030459964647889137,0.033361878246068954,0.06145190820097923,0.02993507869541645,0.005747134331613779,0.022031670436263084,0.022920958697795868,0.029949063435196877,0.13533486425876617,0.44741392135620117,0.017708025872707367,0.07641158252954483,0.08718791604042053,0.018273431807756424,0.07986600697040558,0.08465999364852905,0.018664181232452393,0.07688719779253006,0.08206510543823242,0.01822839118540287,0.083602674305439,0.09205058962106705,0.0179182980209589,0.008301010355353355,0.03236168995499611,0.033244792371988297,0.21720096468925476,3969,,,,,0.6408886909484863,4.418988227844238,83.01225280761719
,4048,100.0,0.006404391024261713,,,,,0.009696487337350845,0.008416708558797836,0.006117858923971653,0.04304921627044678,0.016706641763448715,0.038305170834064484,0.08286016434431076,0.04101261869072914,0.04215701296925545,0.0822058841586113,0.04017902910709381,0.04305840656161308,0.07873659580945969,0.0393209308385849,0.041503243148326874,0.07694850116968155,0.03809160366654396,0.006417048163712025,0.021722527220845222,0.02419416606426239,0.0311973188072443,0.13640111684799194,0.4484725594520569,0.021142270416021347,0.0947141945362091,0.10820937156677246,0.021775955334305763,0.10071495920419693,0.1042482778429985,0.02139579877257347,0.09620387852191925,0.10005827993154526,0.020971346646547318,0.10545645654201508,0.11245615035295486,0.021100426092743874,0.008494325913488865,0.03395971283316612,0.03695113956928253,0.22153373062610626,4049,,,,,0.5981627702713013,4.492691516876221,89.36164093017578
,4128,100.0,0.006239794660359621,,,,,0.009858906269073486,0.00868770107626915,0.0057273437269032,0.039887361228466034,0.015443007461726665,0.03547148033976555,0.07668987661600113,0.03834099695086479,0.03889175131917,0.07570793479681015,0.03725694492459297,0.03970359265804291,0.07255080342292786,0.03673070669174194,0.03820775821805,0.07084932923316956,0.03512885421514511,0.005953858606517315,0.020077243447303772,0.023156102746725082,0.030223479494452477,0.13406060636043549,0.43957754969596863,0.019616547971963882,0.08818880468606949,0.10075689852237701,0.02024111896753311,0.0938134714961052,0.09706103056669235,0.019880259409546852,0.08953560143709183,0.09313269704580307,0.01948319561779499,0.09812167286872864,0.10461803525686264,0.019577207043766975,0.00777242798358202,0.03151286765933037,0.035452984273433685,0.21748381853103638,4129,,,,,0.5447553992271423,4.440189361572266,84.7909927368164
,4210,100.0,0.004234542138874531,,,,,0.009951094165444374,0.008835121989250183,0.005341550800949335,0.03704531118273735,0.01431954000145197,0.033101167529821396,0.07157814502716064,0.03593391180038452,0.0361003540456295,0.07010937482118607,0.034621380269527435,0.0367400161921978,0.06715581566095352,0.03420277312397957,0.035452865064144135,0.06574093550443649,0.03256518021225929,0.005547260399907827,0.018504256382584572,0.022434238344430923,0.02941623516380787,0.1379563808441162,0.44771087169647217,0.018180914223194122,0.08165670931339264,0.0932602807879448,0.018823280930519104,0.0868540033698082,0.08984263986349106,0.018464025110006332,0.08293729275465012,0.08625388145446777,0.01812399923801422,0.09082198888063431,0.09682317078113556,0.018179958686232567,0.006915845442563295,0.02987378090620041,0.032962799072265625,0.2228335440158844,4211,,,,,0.5661183595657349,4.5356364250183105,93.2828598022461
,4294,100.0,0.0022462238557636738,,,,,0.010011538863182068,0.008850016631186008,0.005073395557701588,0.0348791778087616,0.013453701511025429,0.031431373208761215,0.06807582825422287,0.03400124981999397,0.0341569185256958,0.06625659018754959,0.032635271549224854,0.03458351641893387,0.06317606568336487,0.03224394470453262,0.03349153697490692,0.06209104135632515,0.030615396797657013,0.005234525538980961,0.017018437385559082,0.021904990077018738,0.02869715541601181,0.14314642548561096,0.45980513095855713,0.01708659715950489,0.075667604804039,0.08638547360897064,0.017711076885461807,0.08042717725038528,0.0831526443362236,0.017338749021291733,0.07681583613157272,0.07983460277318954,0.017022699117660522,0.08412551879882812,0.08963467180728912,0.017121994867920876,0.0060758450999855995,0.029340673238039017,0.03047182783484459,0.22868795692920685,4295,,,,,0.5767998099327087,4.752509117126465,115.87466430664062
,4380,100.0,0.0010790511732921004,,,,,0.010095563717186451,0.008822182193398476,0.004924766253679991,0.03339769318699837,0.012988753616809845,0.030960312113165855,0.0673416331410408,0.033126428723335266,0.03372231498360634,0.06521444022655487,0.031836554408073425,0.03401099145412445,0.062045272439718246,0.031642597168684006,0.03286004811525345,0.060861919075250626,0.029772980138659477,0.004999237600713968,0.01579783298075199,0.021663229912519455,0.028194069862365723,0.1474144458770752,0.46961745619773865,0.016534486785531044,0.0704781785607338,0.0804150253534317,0.017076250165700912,0.07483640313148499,0.0773087814450264,0.016669861972332,0.0714888870716095,0.07421872019767761,0.0163339301943779,0.07835053652524948,0.08340524882078171,0.01653466559946537,0.0054200924932956696,0.0294630229473114,0.028728103265166283,0.23205915093421936,4381,,,,,0.5981627702713013,4.83227014541626,125.49552917480469
,4468,100.0,0.005040781106799841,,,,,0.012238074094057083,0.011007459834218025,0.004647276364266872,0.033896006643772125,0.015975438058376312,0.03989001363515854,0.08680830150842667,0.04204506799578667,0.0439143143594265,0.08533821254968643,0.04161814600229263,0.045703474432229996,0.08315229415893555,0.04037540405988693,0.04382757842540741,0.08084198087453842,0.03914770111441612,0.006320363841950893,0.015672048553824425,0.02297983691096306,0.028859632089734077,0.1406417191028595,0.46100375056266785,0.018826372921466827,0.08650924265384674,0.0935877114534378,0.019207485020160675,0.09215355664491653,0.0889696404337883,0.017937583848834038,0.0886395126581192,0.08508942276239395,0.017990635707974434,0.09645093232393265,0.09454739093780518,0.017917722463607788,0.005638376343995333,0.030129743739962578,0.032067783176898956,0.23421448469161987,4469,,,,,0.5874813199043274,4.598483562469482,99.33357238769531
,4558,100.0,0.005711950361728668,,,,,0.014186513610184193,0.012629276141524315,0.004306776914745569,0.03109765611588955,0.014598174020648003,0.03647730499505997,0.07924500107765198,0.0385856069624424,0.0400318019092083,0.0776933878660202,0.0380600243806839,0.04164760932326317,0.07568565011024475,0.0372585728764534,0.039938777685165405,0.07368308305740356,0.03581992909312248,0.00581861287355423,0.014337262138724327,0.021473433822393417,0.026828106492757797,0.13088710606098175,0.43748950958251953,0.01739845983684063,0.08022872358560562,0.08673756569623947,0.017666734755039215,0.0860951691865921,0.08308064937591553,0.016596108675003052,0.08250708132982254,0.07908783853054047,0.01657624915242195,0.09006932377815247,0.08819512277841568,0.016571195796132088,0.005152683239430189,0.027630770578980446,0.030084824189543724,0.2263576239347458,4559,,,,,0.6088442802429199,4.4429497718811035,85.02537536621094
,4650,100.0,0.004842035472393036,,,,,0.015010750852525234,0.013748426921665668,0.003984203562140465,0.028890954330563545,0.013444784097373486,0.03386794030666351,0.07360878586769104,0.03574672341346741,0.03698398172855377,0.07181452214717865,0.035147882997989655,0.0382390171289444,0.06955596804618835,0.03447164595127106,0.03685751557350159,0.06820844113826752,0.0331813246011734,0.005395867396146059,0.013123514130711555,0.020518561825156212,0.025426143780350685,0.12632320821285248,0.43969354033470154,0.016146032139658928,0.0738871768116951,0.07977931201457977,0.016332129016518593,0.07940222322940826,0.07660666108131409,0.01539225410670042,0.07601770013570786,0.0727652832865715,0.015328921377658844,0.08315250277519226,0.08132806420326233,0.015347354114055634,0.004549206234514713,0.02611357532441616,0.028185369446873665,0.23679910600185394,4651,,,,,0.5767998099327087,4.4896626472473145,89.09138488769531
,4744,100.0,0.002533144550397992,,,,,0.015223882161080837,0.01434214599430561,0.0037553582806140184,0.027811016887426376,0.012687834911048412,0.032449815422296524,0.07081933319568634,0.034123554825782776,0.035358723253011703,0.06897839903831482,0.033549804240465164,0.036351367831230164,0.06630957871675491,0.032911866903305054,0.03491682931780815,0.06516437232494354,0.03170214220881462,0.005070158280432224,0.012213257141411304,0.02011958509683609,0.02463429421186447,0.1254478394985199,0.4537528157234192,0.015507647767663002,0.06858297437429428,0.07390394061803818,0.015613128431141376,0.07372388988733292,0.07099001854658127,0.014703894034028053,0.07052745670080185,0.06731664389371872,0.014616514556109905,0.0772729441523552,0.07536309212446213,0.014667185954749584,0.004018107894808054,0.026145566254854202,0.026567308232188225,0.24876269698143005,4745,,,,,0.5554368495941162,4.6166300773620605,101.15258026123047
,4838,85.10637664794922,0.64948570728302,,,,,0.015359667129814625,0.014965231530368328,0.0036568527575582266,0.02863897569477558,0.014279428869485855,0.03743702545762062,0.08043325692415237,0.037297822535037994,0.040774520486593246,0.07754120975732803,0.03685646876692772,0.04176861792802811,0.07597211003303528,0.03609432280063629,0.04081389680504799,0.07427611202001572,0.035297710448503494,0.005144924856722355,0.012637774460017681,0.02053859271109104,0.024853525683283806,0.1263471096754074,0.4612261652946472,0.01695217192173004,0.06973297148942947,0.07191436737775803,0.016540514305233955,0.07531725615262985,0.06930004060268402,0.015804238617420197,0.07230951637029648,0.06551362574100494,0.01577542908489704,0.07866141945123672,0.07310658693313599,0.01566050574183464,0.003491894109174609,0.028686555102467537,0.02771785482764244,0.25606754422187805,4839,,,,,0.7370219826698303,4.471217632293701,87.4631576538086
,4934,100.0,0.004576678387820721,,,,,0.01695169508457184,0.016677120700478554,0.0034872214309871197,0.02989833429455757,0.016532110050320625,0.03940654546022415,0.08493345230817795,0.042764849960803986,0.042204104363918304,0.07949709892272949,0.04252932220697403,0.04500078037381172,0.08205489069223404,0.041766829788684845,0.04223240166902542,0.07586416602134705,0.04079659283161163,0.004634120035916567,0.013666696846485138,0.022094259038567543,0.026526881381869316,0.12101371586322784,0.4449442923069,0.020803049206733704,0.08239403367042542,0.08154371380805969,0.019296210259199142,0.08972322940826416,0.07846689224243164,0.018214549869298935,0.08552655577659607,0.07378275692462921,0.018260497599840164,0.09250196814537048,0.0817655622959137,0.018295783549547195,0.005105305928736925,0.03008509986102581,0.03109739162027836,0.24653945863246918,4935,,,,,0.6302072405815125,4.667666435241699,106.44904327392578
,5032,100.0,0.004501362331211567,,,,,0.0180305615067482,0.017854956910014153,0.0031604354735463858,0.027208849787712097,0.01512257382273674,0.03629954531788826,0.07837510108947754,0.03934748098254204,0.03839176148176193,0.07214663922786713,0.03879790008068085,0.04098401591181755,0.07473031431436539,0.03816841170191765,0.03841648995876312,0.0690719485282898,0.03712168708443642,0.004294861573725939,0.012352539226412773,0.021066827699542046,0.025456387549638748,0.11953829228878021,0.4351183772087097,0.01895403303205967,0.07500898838043213,0.07415049523115158,0.017556509003043175,0.0818537175655365,0.07154399901628494,0.0166376531124115,0.0777372196316719,0.06705408543348312,0.016636984422802925,0.0842633843421936,0.07444442808628082,0.016657715663313866,0.004641235340386629,0.027524515986442566,0.02888161689043045,0.2418520152568817,5033,,,,,0.6302072405815125,4.609257698059082,100.40958404541016
,5132,100.0,0.0025823053438216448,,,,,0.018344728276133537,0.018058056011795998,0.002999087329953909,0.02550267055630684,0.013973996974527836,0.03374352678656578,0.07310008257627487,0.03639427199959755,0.035531334578990936,0.0670335441827774,0.03579358384013176,0.03771425411105156,0.06881222873926163,0.03509192913770676,0.035456739366054535,0.06410323828458786,0.03417455777525902,0.004014645703136921,0.011230560019612312,0.020394926890730858,0.02483403868973255,0.12556985020637512,0.44591501355171204,0.017671585083007812,0.06855327636003494,0.06769939512014389,0.016318324953317642,0.07475148886442184,0.06531145423650742,0.015476766973733902,0.07091077417135239,0.061135031282901764,0.015417123213410378,0.07699873298406601,0.06797786802053452,0.015460580587387085,0.00418601930141449,0.026661021634936333,0.026525670662522316,0.247762069106102,5133,,,,,0.6302072405815125,4.746280670166016,115.15518951416016
,5234,100.0,0.0057804700918495655,,,,,0.019741840660572052,0.019900020211935043,0.0033653946593403816,0.028503507375717163,0.018157508224248886,0.041530728340148926,0.08676499128341675,0.04466429352760315,0.045011185109615326,0.08332933485507965,0.044578395783901215,0.04685881361365318,0.08314526826143265,0.04346702992916107,0.04418638348579407,0.07801087945699692,0.04310043156147003,0.003925694618374109,0.013281896710395813,0.022437704727053642,0.02701709419488907,0.12983450293540955,0.45179104804992676,0.022822324186563492,0.08911042660474777,0.07828893512487411,0.01954757422208786,0.09516428411006927,0.07628757506608963,0.01929427497088909,0.0904267430305481,0.07116538286209106,0.018980219960212708,0.0982482060790062,0.07856335490942001,0.019026441499590874,0.004954544827342033,0.030084267258644104,0.031659986823797226,0.2531367242336273,5235,,,,,0.5340738892555237,4.693013668060303,109.18172454833984
,5338,100.0,0.005613058339804411,,,,,0.020866360515356064,0.021016549319028854,0.00302208517678082,0.025814589112997055,0.016521945595741272,0.0377156138420105,0.07875247299671173,0.040651585906744,0.04079066962003708,0.07548823207616806,0.04039532318711281,0.04246336966753006,0.07534540444612503,0.039652250707149506,0.039857570081949234,0.0702492818236351,0.03887012600898743,0.003660299349576235,0.01194950845092535,0.021015174686908722,0.025169100612401962,0.1246250793337822,0.4324452579021454,0.020617835223674774,0.08159548044204712,0.07152824848890305,0.017667284235358238,0.08716916292905807,0.06983701884746552,0.017563145607709885,0.08253031969070435,0.06490768492221832,0.017150692641735077,0.09019827097654343,0.07204034924507141,0.017323274165391922,0.004503432661294937,0.027202626690268517,0.030318185687065125,0.24107271432876587,5339,,,,,0.5767998099327087,4.571603298187256,96.69902038574219
,5444,100.0,0.003556826850399375,,,,,0.02091561257839203,0.021256214007735252,0.00277475593611598,0.023800112307071686,0.015133120119571686,0.03457411006093025,0.07249525934457779,0.03701265901327133,0.03732555732131004,0.06917250901460648,0.036718279123306274,0.03878210484981537,0.06888774037361145,0.036082640290260315,0.03635420650243759,0.0642872154712677,0.03529768064618111,0.003476789453998208,0.010785981081426144,0.02010004036128521,0.023927710950374603,0.12955862283706665,0.441974014043808,0.018892941996455193,0.07384083420038223,0.06472708284854889,0.016103612259030342,0.07883390784263611,0.0631973072886467,0.016064507886767387,0.07450637966394424,0.05862130597233772,0.01559543702751398,0.08165333420038223,0.0652436912059784,0.01585952378809452,0.004064536187797785,0.025895852595567703,0.027685314416885376,0.2453421652317047,5445,,,,,0.5340738892555237,4.6835737228393555,108.1559066772461
,5552,100.0,0.020496439188718796,,,,,0.021618161350488663,0.022129902616143227,0.003363599767908454,0.02593512088060379,0.0182962529361248,0.04096918925642967,0.08270248025655746,0.042942360043525696,0.04429757222533226,0.08220749348402023,0.04336877539753914,0.046865299344062805,0.08061486482620239,0.04226668179035187,0.04259401932358742,0.07569181174039841,0.04138654097914696,0.003978600259870291,0.013051889836788177,0.02146025188267231,0.02554704248905182,0.13539588451385498,0.45558997988700867,0.022038321942090988,0.08237537741661072,0.06739171594381332,0.01840796135365963,0.08816663175821304,0.06640979647636414,0.0175095796585083,0.08344096690416336,0.061645302921533585,0.017432399094104767,0.09137801826000214,0.0681338682770729,0.01781490445137024,0.004408552311360836,0.02926301211118698,0.030112486332654953,0.24935583770275116,5553,,,,,0.5554368495941162,4.222518444061279,68.20503997802734
,5664,100.0,0.005392803810536861,,,,,0.021453741937875748,0.02219979651272297,0.0028521092608571053,0.023846352472901344,0.0171424001455307,0.03770528361201286,0.0757693201303482,0.04032287746667862,0.040350716561079025,0.07524364441633224,0.040730517357587814,0.04282531142234802,0.07356065511703491,0.03951618820428848,0.038887869566679,0.06921765208244324,0.03869609162211418,0.0036518406122922897,0.01203334890305996,0.020751532167196274,0.02495322935283184,0.1268283873796463,0.4354144036769867,0.021034829318523407,0.07982926815748215,0.06424596905708313,0.017367346212267876,0.08570482581853867,0.06369039416313171,0.016473527997732162,0.08051671087741852,0.05863706022500992,0.01638367772102356,0.08909410983324051,0.06543722748756409,0.016842098906636238,0.003916795365512371,0.026768725365400314,0.030033951625227928,0.23185330629348755,5665,,,,,0.5981627702713013,4.584128379821777,97.91780090332031
,5778,100.0,0.0034562083892524242,,,,,0.020808378234505653,0.021448075771331787,0.0025574183091521263,0.021835777908563614,0.015590171329677105,0.03430959954857826,0.06886526197195053,0.036548029631376266,0.03650188818573952,0.06830523908138275,0.03682219982147217,0.038882866501808167,0.06679919362068176,0.03565918281674385,0.03516393527388573,0.06276310235261917,0.0348452553153038,0.0033553349785506725,0.010799268260598183,0.019755221903324127,0.023972855880856514,0.1275624930858612,0.4418158531188965,0.019074494019150734,0.07167088985443115,0.057632625102996826,0.01571004092693329,0.07707418501377106,0.05725015327334404,0.01490041147917509,0.07223857194185257,0.05259564518928528,0.014790193177759647,0.08030540496110916,0.05894084274768829,0.01529283169656992,0.0034642028622329235,0.02521846443414688,0.027508288621902466,0.22884702682495117,5779,,,,,0.5340738892555237,4.653681755065918,104.97075653076172
,5894,100.0,0.0013625206192955375,,,,,0.02016317844390869,0.020618999376893044,0.002441815799102187,0.021022215485572815,0.014607966877520084,0.03224252164363861,0.06452775746583939,0.03398257866501808,0.03432825207710266,0.06440117210149765,0.03425342217087746,0.03656823933124542,0.06280818581581116,0.03317153826355934,0.03271428495645523,0.0588814951479435,0.03230185806751251,0.003137399209663272,0.010016432031989098,0.01927572675049305,0.02339326962828636,0.1336074322462082,0.4566875398159027,0.018123269081115723,0.06480621546506882,0.05218982696533203,0.014747293666005135,0.06969247758388519,0.051897015422582626,0.013864525593817234,0.06526298820972443,0.04763541370630264,0.013828464783728123,0.07266883552074432,0.05348048731684685,0.014347550459206104,0.0031414255499839783,0.025484398007392883,0.025000307708978653,0.23158016800880432,5895,,,,,0.5981627702713013,4.865280628204346,129.7073211669922
,6012,100.0,0.003940631169825792,,,,,0.021423237398266792,0.022185996174812317,0.0036867952439934015,0.024775663390755653,0.01784624718129635,0.0396021343767643,0.07920375466346741,0.04104677960276604,0.043419402092695236,0.07974487543106079,0.041828494518995285,0.04715622588992119,0.07918920367956161,0.040156006813049316,0.04160825163125992,0.07431932538747787,0.03994543105363846,0.0032122766133397818,0.013485017232596874,0.021176109090447426,0.025619802996516228,0.13623879849910736,0.4560864269733429,0.023059120401740074,0.08249694108963013,0.06121231988072395,0.018205862492322922,0.08624230325222015,0.06003972515463829,0.01724713295698166,0.08161719143390656,0.05625876039266586,0.018296487629413605,0.08937029540538788,0.06140805780887604,0.01812608912587166,0.004862502682954073,0.03012116812169552,0.028778817504644394,0.2307189553976059,6013,,,,,0.5767998099327087,4.730935573577881,113.40160369873047
,6132,100.0,0.004147407133132219,,,,,0.021521611139178276,0.021571991965174675,0.003201423678547144,0.02194850705564022,0.01600348763167858,0.035405296832323074,0.07095884531736374,0.036818552762269974,0.03856740891933441,0.07102565467357635,0.03753027319908142,0.041831761598587036,0.07030168175697327,0.035824261605739594,0.03725229203701019,0.06655193120241165,0.035697970539331436,0.002911223331466317,0.01197334285825491,0.019603680819272995,0.023834722116589546,0.13271234929561615,0.43741321563720703,0.020469944924116135,0.07434408366680145,0.05506210774183273,0.01621858961880207,0.07776369154453278,0.05397222563624382,0.015345376916229725,0.07241127640008926,0.049926698207855225,0.016159916296601295,0.08007033914327621,0.054911863058805466,0.016131050884723663,0.004256583750247955,0.026864035055041313,0.026647066697478294,0.21976983547210693,6133,,,,,0.6302072405815125,4.568646430969238,96.41352081298828
,6254,100.0,0.0021381124388426542,,,,,0.020895544439554214,0.02069876156747341,0.00284747825935483,0.020136434584856033,0.014517782256007195,0.03222237899899483,0.06480665504932404,0.033339548856019974,0.035040199756622314,0.06462041288614273,0.03381403535604477,0.03772846236824989,0.06350473314523697,0.03218908980488777,0.03380151093006134,0.06044166162610054,0.032248347997665405,0.0027246810495853424,0.010787072591483593,0.018594328314065933,0.022728687152266502,0.14132733643054962,0.4520686864852905,0.0186395812779665,0.06644617766141891,0.049240484833717346,0.014733302406966686,0.06956634670495987,0.04836342856287956,0.013938480988144875,0.06453447043895721,0.044573720544576645,0.014590414240956306,0.071525938808918,0.04910670593380928,0.01470916997641325,0.0037320968694984913,0.02566174417734146,0.024019720032811165,0.22587020695209503,6255,,,,,0.6195257306098938,4.732446193695068,113.57304382324219
